,bs_clade,bs_species,clade,phy_species,group,dN,dS,Clade.Size,W
1672,53_13,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.012381,0.832287333,12,0.014875872
1673,53_14,Hippocampus_hippocampus_MF541546.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.016885667,0.930210667,299,0.018152519
1674,53_14,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.012759667,0.908808,12,0.014040003
1675,53_15,Hippocampus_jayakari_KX890469.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.017513,1.295437333,299,0.013518987
1676,53_15,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013377333,0.980120667,12,0.01364866
1677,53_16,Syngnathus_schlegeli_KP861226.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.015686667,0.780321333,299,0.020102829
1678,53_16,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.011939,0.853961,12,0.013980732
1679,53_17,Dunckerocampus_dactyliophorus_KP301502.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.021167,0.807489,299,0.02621336
1680,53_17,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013007333,0.731794333,12,0.017774575
1681,53_18,Hippocampus_camelopardalis_MH939459.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.017248,0.901132,299,0.01914037
1682,53_18,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.012653667,0.961103333,12,0.013165771
1683,53_19,Syngnathus_acus_MN122937.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.016059333,0.734771,299,0.021856243
1684,53_19,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.011845667,0.740009333,12,0.016007456
1685,53_2,Doryrhamphus_japonicus_NC_024187.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.020221333,0.776543667,299,0.026040175
1686,53_2,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013886,0.981059,12,0.014154093
1687,53_20,Trachyrhamphus_serratus_KJ184528.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.014994,1.052053667,299,0.014252125
1688,53_20,Macroramphosus_scolopax_AP005988.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.012151333,0.849359667,12,0.014306464
1689,53_3,Hippocampus_reidi_KJ123692.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.017203333,1.449500667,299,0.011868455
1690,53_3,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013637667,0.833441667,12,0.016363073
1691,53_4,Hippocampus_hippocampus_MF541546.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.016861667,0.897643667,299,0.018784365
1692,53_4,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013830667,0.913053667,12,0.015147704
1693,53_5,Hippocampus_jayakari_KX890469.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.017449,1.138124667,299,0.015331361
1694,53_5,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.014480333,0.854807,12,0.016939886
1695,53_6,Syngnathus_schlegeli_KP861226.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.016219333,4.212743,299,0.003850065
1696,53_6,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013765333,10.14815233,12,0.001356437
1697,53_7,Dunckerocampus_dactyliophorus_KP301502.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.021736,0.820582333,299,0.026488506
1698,53_7,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.014958667,0.835825,12,0.017896888
1699,53_8,Hippocampus_camelopardalis_MH939459.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.017068667,0.774193333,299,0.022047034
1700,53_8,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013708,0.819427667,12,0.016728749
1701,53_9,Syngnathus_acus_MN122937.1,53,Hippocampus_capensis_MF592797.1,ingroup,0.016709,0.660543333,299,0.025295842
1702,53_9,Aeoliscus_strigatus_AP009198.1,53,Aeoliscus_strigatus_AP009198.1,ingroup,0.013759333,0.795054333,12,0.017306155
1703,54_1,Mulloidichthys_vanicolensis_NC_024188.1,54,Parupeneus_multifasciatus_NC_024192.1,ingroup,0.015027,0.698952,83,0.02149933
1704,54_1,Champsodon_cf._snyderi_NC_022483.1,54,Champsodon_cf._snyderi_NC_022483.1,ingroup,0.034097333,0.751753,13,0.045357096
1705,54_2,Mullus_surmuletus_MT410885.1,54,Parupeneus_multifasciatus_NC_024192.1,ingroup,0.017101,1.354231667,83,0.012627825
1706,54_2,Champsodon_cf._snyderi_NC_022483.1,54,Champsodon_cf._snyderi_NC_022483.1,ingroup,0.034063333,0.835440667,13,0.040772894
1707,54_3,Parupeneus_chrysopleuron_KT944284.1,54,Parupeneus_multifasciatus_NC_024192.1,ingroup,0.017281667,1.291064333,83,0.013385597
1708,54_3,Champsodon_cf._snyderi_NC_022483.1,54,Champsodon_cf._snyderi_NC_022483.1,ingroup,0.034410333,0.849323667,13,0.040514982
1709,54_4,Parupeneus_multifasciatus_NC_024192.1,54,Parupeneus_multifasciatus_NC_024192.1,ingroup,0.015612,0.687596333,83,0.022705182
1710,54_4,Champsodon_cf._snyderi_NC_022483.1,54,Champsodon_cf._snyderi_NC_022483.1,ingroup,0.034794667,0.754321667,13,0.046127094
1711,55_1,Psenopsis_anomala_KP334103.1,55,Hyperoglyphe_japonica_AP006037.1,ingroup,0.009571667,0.242020667,31,0.039548964
1712,55_1,Arripis_trutta_AP006810.1,55,Arripis_trutta_AP006810.1,ingroup,0.016802667,0.415468333,5,0.040442713
1713,55_2,Schedophilus_medusophagus_MT410878.1,55,Hyperoglyphe_japonica_AP006037.1,ingroup,0.00862,0.236603,31,0.036432336
1714,55_2,Arripis_trutta_AP006810.1,55,Arripis_trutta_AP006810.1,ingroup,0.015070333,0.402254667,5,0.037464658
1715,55_3,Hyperoglyphe_japonica_AP006037.1,55,Hyperoglyphe_japonica_AP006037.1,ingroup,0.010143,0.208554,31,0.048634886
1716,55_3,Arripis_trutta_AP006810.1,55,Arripis_trutta_AP006810.1,ingroup,0.015513,0.380681333,5,0.040750619
1717,55_4,Psenopsis_anomala_KP334103.1,55,Hyperoglyphe_japonica_AP006037.1,ingroup,0.010176,0.286927333,31,0.035465426
1718,55_4,Pomatomus_saltatrix_NC_022507.1,55,Arripis_trutta_AP006810.1,ingroup,0.006564667,0.263687,5,0.024895678
1719,55_5,Schedophilus_medusophagus_MT410878.1,55,Hyperoglyphe_japonica_AP006037.1,ingroup,0.010072333,0.285244333,31,0.035311248
1720,55_5,Pomatomus_saltatrix_NC_022507.1,55,Arripis_trutta_AP006810.1,ingroup,0.005328,0.252647333,5,0.021088685
1721,55_6,Hyperoglyphe_japonica_AP006037.1,55,Hyperoglyphe_japonica_AP006037.1,ingroup,0.011208,0.250043,31,0.04482429
1722,55_6,Pomatomus_saltatrix_NC_022507.1,55,Arripis_trutta_AP006810.1,ingroup,0.005458667,0.238914333,5,0.022847799
1723,56_1,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.020990333,0.321163333,44,0.065357191
1724,56_1,Epinnula_magistralis_NC_022505.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007918,0.226178667,24,0.035007723
1725,56_10,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.030362333,0.517516333,44,0.058669324
1726,56_10,Rexea_nakamurai_NC_022503.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.011874667,0.282226,24,0.042075027
1727,56_11,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.021788,0.344484667,44,0.063248098
1728,56_11,Ruvettus_pretiosus_NC_022493.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.003664667,0.177648,24,0.020628809
1729,56_12,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.014152,0.276431667,44,0.051195292
1730,56_12,Ruvettus_pretiosus_NC_022493.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.003978333,0.186635333,24,0.021316078
1731,56_13,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013459667,0.412533667,44,0.032626832
1732,56_13,Ruvettus_pretiosus_NC_022493.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.004302667,0.204564333,24,0.021033318
1733,56_14,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.01594,0.491061,44,0.032460326
1734,56_14,Ruvettus_pretiosus_NC_022493.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.004072667,0.183177667,24,0.022233424
1735,56_15,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.032957,0.620087333,44,0.053148965
1736,56_15,Ruvettus_pretiosus_NC_022493.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.004203667,0.183330333,24,0.022929466
1737,56_16,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.021594667,0.328805,44,0.065676211
1738,56_16,Nesiarchus_nasutus_NC_022490.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.00618,0.238852,24,0.025873763
1739,56_17,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013444333,0.250965,44,0.053570551
1740,56_17,Nesiarchus_nasutus_NC_022490.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.005924667,0.236781,24,0.025021715
1741,56_18,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012792333,0.34755,44,0.036807174
1742,56_18,Nesiarchus_nasutus_NC_022490.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.006155333,0.221481333,24,0.027791657
1743,56_19,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.014953667,0.417893333,44,0.035783454
1744,56_19,Nesiarchus_nasutus_NC_022490.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.005649,0.209632,24,0.026947222
1745,56_2,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013382,0.25595,44,0.052283649
1746,56_2,Epinnula_magistralis_NC_022505.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.00825,0.232188,24,0.035531552
1747,56_20,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.032032,0.502823667,44,0.063704241
1748,56_20,Nesiarchus_nasutus_NC_022490.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.006032333,0.184985667,24,0.032609734
1749,56_21,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.020582667,0.336330667,44,0.06119771
1750,56_21,Promethichthys_prometheus_NC_022491.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.016583,0.408377,24,0.040607086
1751,56_22,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012986333,0.271965,44,0.047750017
1752,56_22,Promethichthys_prometheus_NC_022491.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.016811,0.418813,24,0.040139633
1753,56_23,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.01146,0.342647333,44,0.033445467
1754,56_23,Promethichthys_prometheus_NC_022491.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.016251333,0.373900333,24,0.043464346
1755,56_24,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013744333,0.418403,44,0.03284951
1756,56_24,Promethichthys_prometheus_NC_022491.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.016019667,0.350617333,24,0.045689888
1757,56_25,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.029383,0.481995,44,0.060961213
1758,56_25,Promethichthys_prometheus_NC_022491.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.014551333,0.302352,24,0.048127128
1759,56_26,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.019266,0.286662667,44,0.067207915
1760,56_26,Paradiplospinus_antarcticus_MN510443.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.014768,0.633643333,24,0.023306487
1761,56_27,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012653667,0.237270333,44,0.053330168
1762,56_27,Paradiplospinus_antarcticus_MN510443.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.016125333,0.663486333,24,0.024303942
1763,56_28,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.011530333,0.288218333,44,0.040005551
1764,56_28,Paradiplospinus_antarcticus_MN510443.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.015840333,0.604259333,24,0.026214462
1765,56_29,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013946,0.343505333,44,0.040599079
1766,56_29,Paradiplospinus_antarcticus_MN510443.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.015722,0.540151667,24,0.02910664
1767,56_3,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012353333,0.367655,44,0.033600341
1768,56_3,Epinnula_magistralis_NC_022505.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.008064667,0.224327,24,0.035950495
1769,56_30,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.030472,0.50368,44,0.060498729
1770,56_30,Paradiplospinus_antarcticus_MN510443.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.015094333,0.572367667,24,0.026371744
1771,56_31,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.021671,0.338149667,44,0.064087007
1772,56_31,Rexea_solandri_KJ408216.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.004978667,0.231880333,24,0.021470845
1773,56_32,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013874,0.256228333,44,0.054147017
1774,56_32,Rexea_solandri_KJ408216.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.005012,0.230065,24,0.021785148
1775,56_33,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012731667,0.370862333,44,0.0343299
1776,56_33,Rexea_solandri_KJ408216.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.004841333,0.230514333,24,0.021002309
1777,56_34,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.015137,0.434818,44,0.034812266
1778,56_34,Rexea_solandri_KJ408216.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.004601333,0.206261333,24,0.022308269
1779,56_35,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.032409,0.552711333,44,0.058636395
1780,56_35,Rexea_solandri_KJ408216.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.005012667,0.202488667,24,0.024755295
1781,56_36,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.021246,0.331388667,44,0.06411203
1782,56_36,Thyrsitoides_marleyi_NC_022492.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007488667,0.276121333,24,0.027120928
1783,56_37,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012982,0.247889,44,0.052370214
1784,56_37,Thyrsitoides_marleyi_NC_022492.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007125667,0.267748333,24,0.0266133
1785,56_38,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012639333,0.358153333,44,0.035290285
1786,56_38,Thyrsitoides_marleyi_NC_022492.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007691667,0.275703,24,0.027898379
1787,56_39,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.014914333,0.416947,44,0.035770334
1788,56_39,Thyrsitoides_marleyi_NC_022492.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007323333,0.244298333,24,0.029977009
1789,56_4,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.0146,0.458962667,44,0.031810866
1790,56_4,Epinnula_magistralis_NC_022505.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007702,0.219759667,24,0.035047378
1791,56_40,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.031398,0.579293,44,0.054200551
1792,56_40,Thyrsitoides_marleyi_NC_022492.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007000333,0.254869333,24,0.027466362
1793,56_5,Trichiurus_lepturus_MK333401.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.031623667,0.610828667,44,0.051771746
1794,56_5,Epinnula_magistralis_NC_022505.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.007795333,0.216846,24,0.035948707
1795,56_6,Benthodesmus_tenuis_NC_022504.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.019889,0.307915333,44,0.064592431
1796,56_6,Rexea_nakamurai_NC_022503.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.012272333,0.318743333,24,0.038502243
1797,56_7,Aphanopus_carbo_NC_022506.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.012500667,0.242508,44,0.05154744
1798,56_7,Rexea_nakamurai_NC_022503.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.012823,0.329319667,24,0.038937851
1799,56_8,Evoxymetopon_poeyi_NC_022495.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.011423667,0.323328333,44,0.035331474
1800,56_8,Rexea_nakamurai_NC_022503.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.012668,0.303921,24,0.041681884
1801,56_9,Assurger_anzac_NC_022494.1,56,Trichiurus_lepturus_MK333401.1,ingroup,0.013603333,0.383108667,44,0.035507767
1802,56_9,Rexea_nakamurai_NC_022503.1,56,Epinnula_magistralis_NC_022505.1,ingroup,0.012242667,0.277636333,24,0.044096054
1803,57_1,Peprilus_triacanthus_NC_022502.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.004608667,0.213941667,15,0.021541698
1804,57_1,Cubiceps_pauciradiatus_AP006038.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003256667,0.182704667,24,0.017824759
1805,57_10,Pampus_chinensis_KJ569772.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017629667,0.374488333,15,0.047076678
1806,57_10,Psenes_cyanophrys_AP011067.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003821,0.203368,24,0.0187886
1807,57_11,Pampus_punctatissimus_KJ162570.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.01745,0.360379,15,0.048421245
1808,57_11,Psenes_cyanophrys_AP011067.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003757667,0.190042333,24,0.019772787
1809,57_12,Pampus_echinogaster_KF373560.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.027348,0.366026333,15,0.074715936
1810,57_12,Psenes_cyanophrys_AP011067.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003892333,0.215992667,24,0.018020674
1811,57_13,Peprilus_triacanthus_NC_022502.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.004750333,0.212243333,15,0.022381543
1812,57_13,Psenes_pellucidus_KC878729.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004202667,0.199705,24,0.021044374
1813,57_14,Pampus_minor_MH037007.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.030093,0.462380333,15,0.065082785
1814,57_14,Psenes_pellucidus_KC878729.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004477,0.188415,24,0.023761378
1815,57_15,Pampus_argenteus_KJ754096.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017634333,0.318340333,15,0.055394593
1816,57_15,Psenes_pellucidus_KC878729.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004448667,0.219988333,24,0.020222285
1817,57_16,Pampus_chinensis_KJ569772.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017834,0.373379667,15,0.047763715
1818,57_16,Psenes_pellucidus_KC878729.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004253,0.194531667,24,0.021862764
1819,57_17,Pampus_punctatissimus_KJ162570.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017707333,0.366603,15,0.048301114
1820,57_17,Psenes_pellucidus_KC878729.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004234,0.188753333,24,0.022431392
1821,57_18,Pampus_echinogaster_KF373560.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.027577,0.383673,15,0.071876311
1822,57_18,Psenes_pellucidus_KC878729.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004339,0.225289,24,0.019259706
1823,57_19,Peprilus_triacanthus_NC_022502.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.004442333,0.195431333,15,0.022730917
1824,57_19,Cubiceps_squamiceps_KT361215.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003254,0.205635667,24,0.015824103
1825,57_2,Pampus_minor_MH037007.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.030174333,0.447639,15,0.06740774
1826,57_2,Cubiceps_pauciradiatus_AP006038.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003728667,0.154223,24,0.024177111
1827,57_20,Pampus_minor_MH037007.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.030583667,0.470822333,15,0.064957978
1828,57_20,Cubiceps_squamiceps_KT361215.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.004089333,0.221216667,24,0.018485648
1829,57_21,Pampus_argenteus_KJ754096.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017653,0.310241,15,0.056900925
1830,57_21,Cubiceps_squamiceps_KT361215.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003733333,0.239108,24,0.015613586
1831,57_22,Pampus_chinensis_KJ569772.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017801333,0.365074667,15,0.048760801
1832,57_22,Cubiceps_squamiceps_KT361215.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003551,0.222338,24,0.015971179
1833,57_23,Pampus_punctatissimus_KJ162570.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.01784,0.348302667,15,0.05121982
1834,57_23,Cubiceps_squamiceps_KT361215.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003657,0.208591667,24,0.01753186
1835,57_24,Pampus_echinogaster_KF373560.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.027516333,0.364424667,15,0.075506232
1836,57_24,Cubiceps_squamiceps_KT361215.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003445667,0.238818667,24,0.014427962
1837,57_25,Peprilus_triacanthus_NC_022502.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.004433,0.205927667,15,0.021526976
1838,57_25,Ariomma_indica_NC_022498.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006570333,0.188286667,24,0.034895372
1839,57_26,Pampus_minor_MH037007.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.029134333,0.434007333,15,0.067128666
1840,57_26,Ariomma_indica_NC_022498.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006213,0.167608667,24,0.037068489
1841,57_27,Pampus_argenteus_KJ754096.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.016670667,0.298659667,15,0.055818273
1842,57_27,Ariomma_indica_NC_022498.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006038,0.202674667,24,0.029791587
1843,57_28,Pampus_chinensis_KJ569772.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017105,0.345937333,15,0.049445372
1844,57_28,Ariomma_indica_NC_022498.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006134667,0.179725333,24,0.034133567
1845,57_29,Pampus_punctatissimus_KJ162570.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.016992667,0.327579333,15,0.051873439
1846,57_29,Ariomma_indica_NC_022498.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006073333,0.166837667,24,0.036402651
1847,57_3,Pampus_argenteus_KJ754096.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017413333,0.306861,15,0.056746649
1848,57_3,Cubiceps_pauciradiatus_AP006038.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003443333,0.187265,24,0.01838749
1849,57_30,Pampus_echinogaster_KF373560.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.026704,0.356382333,15,0.074930763
1850,57_30,Ariomma_indica_NC_022498.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006014667,0.194561333,24,0.030913988
1851,57_31,Peprilus_triacanthus_NC_022502.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.004433333,0.200465667,15,0.022115175
1852,57_31,Ariomma_lurida_NC_022497.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006984333,0.214030667,24,0.032632395
1853,57_32,Pampus_minor_MH037007.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.029162333,0.457953333,15,0.063679705
1854,57_32,Ariomma_lurida_NC_022497.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006428333,0.201597667,24,0.031886943
1855,57_33,Pampus_argenteus_KJ754096.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.016614,0.295781667,15,0.05616981
1856,57_33,Ariomma_lurida_NC_022497.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006355667,0.219899333,24,0.028902619
1857,57_34,Pampus_chinensis_KJ569772.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.016911667,0.350749667,15,0.048215774
1858,57_34,Ariomma_lurida_NC_022497.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006372,0.204077,24,0.031223509
1859,57_35,Pampus_punctatissimus_KJ162570.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.016911667,0.336118,15,0.050314671
1860,57_35,Ariomma_lurida_NC_022497.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006401667,0.19158,24,0.033415109
1861,57_36,Pampus_echinogaster_KF373560.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.026631,0.355232,15,0.074967908
1862,57_36,Ariomma_lurida_NC_022497.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.006188333,0.229447667,24,0.026970566
1863,57_4,Pampus_chinensis_KJ569772.1,57,Pampus_echinogaster_KF373560.1,ingroup,0.017591,0.359476,15,0.048935117
1864,57_4,Cubiceps_pauciradiatus_AP006038.1,57,Cubiceps_pauciradiatus_AP006038.1,ingroup,0.003352,0.166432667,24,0.020140277
